sma_window,atr_window,atr_multiplier,cagr,max_dd,trades,win_rate
25,20,1.5,0.26,-0.265,35,0.657
25,5,1.5,0.245,-0.265,32,0.688
25,30,1.5,0.241,-0.265,35,0.657
25,10,1.5,0.239,-0.265,35,0.629
25,14,1.5,0.239,-0.265,35,0.629
25,20,0.25,0.211,-0.347,80,0.537
25,14,0.25,0.211,-0.347,82,0.537
25,30,0.5,0.206,-0.419,62,0.581
25,10,0.25,0.204,-0.347,80,0.525
25,30,0.75,0.204,-0.32,56,0.589
