sma_window,atr_window,atr_multiplier,cagr,max_dd,trades,win_rate
30,10,0.3,0.217,-0.281,72,0.528
25,14,0.2,0.217,-0.319,82,0.512
40,20,0.5,0.216,-0.276,44,0.636
20,14,0.4,0.216,-0.375,72,0.569
20,20,0.4,0.215,-0.375,74,0.568
20,20,0.45,0.213,-0.375,71,0.577
30,7,0.3,0.213,-0.281,72,0.528
30,14,0.3,0.212,-0.299,72,0.528
20,10,0.5,0.212,-0.375,71,0.577
40,14,0.35,0.212,-0.281,64,0.578
