hold_pct,bin_size_pct,max_drop_pct,initial_alloc_pct,exit_sma_window,cagr,total_return,max_drawdown,win_rate,n_trades,avg_trade_return
0.05,0.1,0.2,0.2,30,0.116,0.727,-0.296,1.0,5,0.209
0.01,0.07,0.2,0.3,60,0.116,0.727,-0.296,1.0,10,0.183
0.05,0.1,0.3,0.3,30,0.116,0.732,-0.296,1.0,5,0.209
0.05,0.07,0.2,0.3,60,0.116,0.733,-0.296,1.0,8,0.153
0.1,0.07,0.2,0.2,60,0.116,0.729,-0.296,1.0,8,0.153
0.01,0.12,0.15,0.2,60,0.116,0.73,-0.296,1.0,3,0.204
0.01,0.12,0.2,0.05,60,0.116,0.73,-0.296,1.0,3,0.204
0.01,0.05,0.2,0.3,60,0.116,0.732,-0.296,0.833,18,0.182
0.01,0.12,0.2,0.1,60,0.116,0.73,-0.296,1.0,3,0.204
0.01,0.05,0.3,0.3,60,0.116,0.727,-0.296,0.842,19,0.19
0.01,0.12,0.15,0.3,60,0.116,0.73,-0.296,1.0,3,0.204
0.1,0.07,0.15,0.2,60,0.116,0.729,-0.296,1.0,8,0.153
0.01,0.12,0.2,0.3,60,0.116,0.73,-0.296,1.0,3,0.204
0.01,0.12,0.2,0.2,60,0.116,0.73,-0.296,1.0,3,0.204
0.1,0.05,0.15,0.3,30,0.116,0.727,-0.296,1.0,11,0.081
0.01,0.07,0.15,0.3,60,0.116,0.727,-0.296,1.0,10,0.183
0.05,0.05,0.15,0.1,30,0.116,0.729,-0.296,1.0,11,0.081
0.05,0.05,0.1,0.1,30,0.116,0.729,-0.296,1.0,11,0.081
0.01,0.12,0.15,0.1,60,0.116,0.73,-0.296,1.0,3,0.204
0.01,0.12,0.15,0.05,60,0.116,0.73,-0.296,1.0,3,0.204
0.05,0.1,0.15,0.05,30,0.116,0.73,-0.296,1.0,3,0.145
0.05,0.1,0.15,0.2,30,0.116,0.73,-0.296,1.0,3,0.145
0.1,0.05,0.1,0.3,30,0.116,0.727,-0.296,1.0,11,0.081
0.05,0.1,0.15,0.3,30,0.116,0.73,-0.296,1.0,3,0.145
0.05,0.05,0.3,0.3,60,0.116,0.731,-0.297,0.824,17,0.175
0.05,0.1,0.15,0.1,30,0.116,0.73,-0.296,1.0,3,0.145
0.05,0.1,0.2,0.1,30,0.115,0.722,-0.296,1.0,5,0.209
0.05,0.1,0.3,0.05,30,0.115,0.719,-0.296,1.0,5,0.209
0.05,0.07,0.2,0.2,60,0.115,0.722,-0.296,1.0,8,0.153
0.05,0.07,0.15,0.2,60,0.115,0.722,-0.296,1.0,8,0.153
0.1,0.07,0.2,0.1,60,0.115,0.718,-0.296,1.0,8,0.153
0.1,0.07,0.15,0.1,60,0.115,0.718,-0.296,1.0,8,0.153
0.05,0.1,0.3,0.1,30,0.115,0.722,-0.296,1.0,5,0.209
0.05,0.1,0.2,0.05,30,0.115,0.719,-0.296,1.0,5,0.209
0.01,0.05,0.15,0.05,30,0.114,0.714,-0.296,1.0,11,0.081
0.01,0.05,0.1,0.05,30,0.114,0.714,-0.296,1.0,11,0.081
0.1,0.07,0.15,0.05,60,0.114,0.713,-0.296,1.0,8,0.153
0.1,0.07,0.2,0.05,60,0.114,0.713,-0.296,1.0,8,0.153
0.01,0.1,0.3,0.2,30,0.114,0.713,-0.295,1.0,7,0.228
0.01,0.1,0.3,0.3,30,0.114,0.715,-0.294,1.0,6,0.218
0.05,0.05,0.1,0.2,30,0.114,0.716,-0.296,1.0,13,0.088
0.05,0.05,0.15,0.2,30,0.114,0.716,-0.296,1.0,13,0.088
0.01,0.1,0.2,0.3,30,0.114,0.715,-0.294,1.0,6,0.218
0.01,0.1,0.2,0.2,30,0.114,0.713,-0.295,1.0,7,0.228
0.01,0.1,0.15,0.05,30,0.114,0.718,-0.296,1.0,3,0.145
0.05,0.07,0.2,0.1,60,0.114,0.711,-0.296,1.0,8,0.153
0.05,0.07,0.15,0.1,60,0.114,0.711,-0.296,1.0,8,0.153
0.01,0.07,0.15,0.2,60,0.114,0.717,-0.296,1.0,10,0.183
0.01,0.1,0.15,0.1,30,0.114,0.718,-0.296,1.0,3,0.145
0.01,0.1,0.15,0.2,30,0.114,0.718,-0.296,1.0,3,0.145
0.01,0.1,0.15,0.3,30,0.114,0.718,-0.296,1.0,3,0.145
0.01,0.07,0.2,0.2,60,0.114,0.717,-0.296,1.0,10,0.183
0.01,0.05,0.1,0.1,30,0.113,0.708,-0.296,1.0,11,0.081
0.01,0.05,0.15,0.1,30,0.113,0.708,-0.296,1.0,11,0.081
0.01,0.07,0.2,0.1,60,0.113,0.705,-0.296,1.0,8,0.153
0.01,0.1,0.3,0.05,30,0.113,0.706,-0.296,1.0,5,0.209
0.01,0.1,0.2,0.1,30,0.113,0.71,-0.296,1.0,6,0.218
0.01,0.1,0.3,0.1,30,0.113,0.71,-0.296,1.0,6,0.218
0.01,0.1,0.2,0.05,30,0.113,0.706,-0.296,1.0,5,0.209
0.1,0.07,0.3,0.05,75,0.113,0.707,-0.296,0.917,12,0.189
0.05,0.07,0.15,0.05,60,0.113,0.706,-0.296,1.0,8,0.153
0.05,0.07,0.2,0.05,60,0.113,0.706,-0.296,1.0,8,0.153
0.01,0.07,0.15,0.1,60,0.113,0.705,-0.296,1.0,8,0.153
0.1,0.15,0.2,0.05,75,0.112,0.702,-0.296,1.0,2,0.3
0.05,0.15,0.2,0.3,75,0.112,0.695,-0.296,1.0,2,0.3
0.1,0.15,0.2,0.3,75,0.112,0.702,-0.296,1.0,2,0.3
0.1,0.15,0.3,0.3,50,0.112,0.698,-0.216,1.0,3,0.42
0.05,0.05,0.1,0.3,30,0.112,0.701,-0.296,1.0,12,0.08
0.1,0.07,0.3,0.1,75,0.112,0.696,-0.296,0.917,12,0.189
0.1,0.05,0.2,0.05,75,0.112,0.697,-0.296,0.8,15,0.127
0.1,0.05,0.3,0.05,75,0.112,0.697,-0.296,0.833,18,0.157
0.05,0.05,0.15,0.3,30,0.112,0.701,-0.296,1.0,12,0.08
0.01,0.07,0.2,0.05,60,0.112,0.7,-0.296,1.0,8,0.153
0.1,0.15,0.2,0.1,75,0.112,0.702,-0.296,1.0,2,0.3
0.1,0.15,0.2,0.2,75,0.112,0.702,-0.296,1.0,2,0.3
0.05,0.15,0.2,0.05,75,0.112,0.695,-0.296,1.0,2,0.3
0.05,0.07,0.3,0.05,75,0.112,0.7,-0.296,0.917,12,0.189
0.05,0.15,0.2,0.2,75,0.112,0.695,-0.296,1.0,2,0.3
0.05,0.15,0.2,0.1,75,0.112,0.695,-0.296,1.0,2,0.3
0.01,0.07,0.15,0.05,60,0.112,0.7,-0.296,1.0,8,0.153
0.01,0.05,0.1,0.2,30,0.111,0.694,-0.296,1.0,11,0.081
0.01,0.05,0.15,0.2,30,0.111,0.694,-0.296,1.0,11,0.081
0.01,0.05,0.3,0.05,75,0.111,0.69,-0.296,0.833,18,0.16
0.05,0.05,0.2,0.05,75,0.111,0.688,-0.296,0.8,15,0.127
0.01,0.15,0.2,0.1,75,0.111,0.691,-0.296,1.0,2,0.3
0.01,0.15,0.2,0.05,75,0.111,0.691,-0.296,1.0,2,0.3
0.01,0.15,0.2,0.3,75,0.111,0.691,-0.296,1.0,2,0.3
0.01,0.15,0.2,0.2,75,0.111,0.691,-0.296,1.0,2,0.3
0.05,0.05,0.3,0.05,75,0.111,0.694,-0.296,0.833,18,0.157
0.05,0.07,0.3,0.1,75,0.111,0.689,-0.296,0.917,12,0.189
0.01,0.07,0.3,0.05,75,0.111,0.695,-0.296,0.923,13,0.201
0.01,0.07,0.3,0.1,75,0.11,0.684,-0.296,0.923,13,0.201
0.01,0.05,0.2,0.05,75,0.11,0.682,-0.296,0.824,17,0.15
0.1,0.07,0.1,0.05,30,0.11,0.685,-0.329,1.0,6,0.088
0.1,0.07,0.1,0.1,30,0.11,0.685,-0.329,1.0,6,0.088
0.1,0.07,0.1,0.2,30,0.11,0.685,-0.329,1.0,6,0.088
0.1,0.07,0.1,0.3,30,0.11,0.685,-0.329,1.0,6,0.088
0.05,0.15,0.3,0.3,50,0.11,0.685,-0.216,1.0,3,0.42
0.01,0.05,0.15,0.3,30,0.109,0.68,-0.296,1.0,15,0.091
0.01,0.05,0.1,0.3,30,0.109,0.68,-0.296,1.0,15,0.091
0.05,0.05,0.3,0.1,75,0.109,0.673,-0.296,0.824,17,0.15
0.1,0.05,0.2,0.1,75,0.109,0.675,-0.296,0.8,15,0.127
0.1,0.05,0.3,0.1,75,0.109,0.675,-0.296,0.824,17,0.15
0.01,0.15,0.3,0.3,50,0.109,0.675,-0.216,1.0,4,0.471
0.1,0.07,0.3,0.2,75,0.109,0.673,-0.296,0.917,12,0.189
0.1,0.15,0.3,0.2,50,0.109,0.674,-0.216,1.0,3,0.42
0.05,0.07,0.1,0.1,30,0.108,0.667,-0.327,1.0,6,0.088
0.05,0.07,0.1,0.05,30,0.108,0.667,-0.327,1.0,6,0.088
0.05,0.05,0.2,0.1,75,0.108,0.667,-0.296,0.8,15,0.127
0.05,0.07,0.1,0.2,30,0.108,0.667,-0.327,1.0,6,0.088
0.05,0.07,0.1,0.3,30,0.108,0.667,-0.327,1.0,6,0.088
0.1,0.15,0.3,0.3,60,0.108,0.671,-0.216,1.0,3,0.405
0.01,0.05,0.3,0.1,75,0.108,0.668,-0.296,0.833,18,0.16
0.05,0.07,0.3,0.2,75,0.108,0.667,-0.296,0.917,12,0.189
0.01,0.07,0.3,0.2,75,0.107,0.661,-0.296,0.923,13,0.201
0.1,0.12,0.2,0.3,75,0.107,0.663,-0.296,1.0,3,0.184
0.05,0.15,0.3,0.2,50,0.107,0.66,-0.216,1.0,3,0.42
0.01,0.05,0.2,0.1,75,0.107,0.661,-0.296,0.812,16,0.147
0.1,0.12,0.15,0.1,75,0.107,0.663,-0.296,1.0,3,0.184
0.1,0.12,0.15,0.2,75,0.107,0.663,-0.296,1.0,3,0.184
0.1,0.12,0.15,0.3,75,0.107,0.663,-0.296,1.0,3,0.184
0.1,0.12,0.2,0.05,75,0.107,0.663,-0.296,1.0,3,0.184
0.1,0.12,0.15,0.05,75,0.107,0.663,-0.296,1.0,3,0.184
0.1,0.12,0.2,0.2,75,0.107,0.663,-0.296,1.0,3,0.184
0.05,0.15,0.3,0.3,60,0.107,0.659,-0.216,1.0,4,0.455
0.1,0.12,0.2,0.1,75,0.107,0.663,-0.296,1.0,3,0.184
0.05,0.12,0.15,0.3,75,0.106,0.655,-0.296,1.0,3,0.184
0.05,0.12,0.15,0.1,75,0.106,0.655,-0.296,1.0,3,0.184
0.1,0.07,0.15,0.05,75,0.106,0.651,-0.296,0.875,8,0.123
0.05,0.12,0.15,0.2,75,0.106,0.655,-0.296,1.0,3,0.184
0.1,0.07,0.2,0.05,75,0.106,0.651,-0.296,0.875,8,0.123
0.05,0.12,0.15,0.05,75,0.106,0.655,-0.296,1.0,3,0.184
0.01,0.07,0.1,0.05,30,0.106,0.653,-0.326,1.0,6,0.088
0.1,0.07,0.3,0.3,75,0.106,0.651,-0.296,0.917,12,0.189
0.05,0.12,0.2,0.3,75,0.106,0.655,-0.296,1.0,3,0.184
0.01,0.07,0.1,0.2,30,0.106,0.653,-0.326,1.0,6,0.088
0.01,0.15,0.3,0.3,60,0.106,0.651,-0.216,1.0,4,0.455
0.05,0.12,0.2,0.2,75,0.106,0.655,-0.296,1.0,3,0.184
0.05,0.12,0.2,0.1,75,0.106,0.655,-0.296,1.0,3,0.184
0.05,0.12,0.2,0.05,75,0.106,0.655,-0.296,1.0,3,0.184
0.01,0.07,0.1,0.3,30,0.106,0.653,-0.326,1.0,6,0.088
0.01,0.07,0.1,0.1,30,0.106,0.653,-0.326,1.0,6,0.088
0.01,0.15,0.3,0.2,50,0.106,0.65,-0.216,1.0,4,0.471
0.01,0.12,0.15,0.2,75,0.105,0.648,-0.296,1.0,3,0.184
0.01,0.12,0.15,0.1,75,0.105,0.648,-0.296,1.0,3,0.184
0.01,0.12,0.15,0.05,75,0.105,0.648,-0.296,1.0,3,0.184
0.05,0.07,0.3,0.3,75,0.105,0.645,-0.296,0.917,12,0.189
0.01,0.12,0.15,0.3,75,0.105,0.648,-0.296,1.0,3,0.184
0.1,0.15,0.3,0.2,60,0.105,0.65,-0.216,1.0,3,0.405
0.01,0.12,0.2,0.05,75,0.105,0.648,-0.296,1.0,3,0.184
0.05,0.07,0.15,0.05,75,0.105,0.643,-0.296,0.875,8,0.123
0.1,0.07,0.2,0.1,75,0.105,0.644,-0.296,0.875,8,0.123
0.05,0.07,0.2,0.05,75,0.105,0.643,-0.296,0.875,8,0.123
0.01,0.12,0.2,0.2,75,0.105,0.648,-0.296,1.0,3,0.184
0.01,0.12,0.2,0.1,75,0.105,0.648,-0.296,1.0,3,0.184
0.01,0.12,0.2,0.3,75,0.105,0.648,-0.296,1.0,3,0.184
0.1,0.07,0.15,0.1,75,0.105,0.644,-0.296,0.875,8,0.123
0.1,0.15,0.3,0.1,50,0.105,0.648,-0.216,1.0,3,0.42
0.01,0.07,0.15,0.05,75,0.104,0.636,-0.296,0.875,8,0.123
0.1,0.15,0.3,0.3,75,0.104,0.64,-0.216,1.0,3,0.385
0.01,0.07,0.2,0.05,75,0.104,0.636,-0.296,0.875,8,0.123
0.01,0.07,0.3,0.3,75,0.104,0.636,-0.296,0.923,13,0.201
0.05,0.15,0.3,0.2,60,0.104,0.638,-0.216,1.0,3,0.405
0.05,0.15,0.3,0.3,75,0.103,0.629,-0.216,1.0,4,0.436
0.01,0.07,0.2,0.1,75,0.103,0.628,-0.296,0.875,8,0.123
0.05,0.15,0.3,0.1,50,0.103,0.634,-0.216,1.0,3,0.42
0.1,0.07,0.2,0.2,75,0.103,0.628,-0.296,0.875,8,0.123
0.01,0.15,0.3,0.2,60,0.103,0.629,-0.216,1.0,4,0.455
0.1,0.15,0.3,0.05,50,0.103,0.634,-0.216,1.0,3,0.42
0.05,0.05,0.3,0.2,75,0.103,0.63,-0.296,0.824,17,0.15
0.1,0.05,0.3,0.2,75,0.103,0.632,-0.296,0.824,17,0.15
0.1,0.12,0.3,0.3,50,0.103,0.633,-0.216,1.0,4,0.294
0.05,0.07,0.2,0.1,75,0.103,0.635,-0.296,0.875,8,0.123
0.01,0.07,0.15,0.1,75,0.103,0.628,-0.296,0.875,8,0.123
0.1,0.07,0.15,0.2,75,0.103,0.628,-0.296,0.875,8,0.123
0.05,0.07,0.15,0.1,75,0.103,0.635,-0.296,0.875,8,0.123
0.1,0.05,0.2,0.2,75,0.103,0.633,-0.296,0.8,15,0.127
0.1,0.15,0.3,0.1,60,0.102,0.627,-0.216,1.0,3,0.405
0.01,0.15,0.3,0.1,50,0.102,0.623,-0.216,1.0,4,0.471
0.01,0.05,0.3,0.2,75,0.102,0.625,-0.296,0.833,18,0.16
0.05,0.05,0.2,0.2,75,0.102,0.625,-0.296,0.8,15,0.127
0.1,0.15,0.3,0.2,75,0.102,0.623,-0.216,1.0,3,0.385
0.05,0.07,0.15,0.2,75,0.101,0.62,-0.296,0.875,8,0.123
0.05,0.07,0.2,0.2,75,0.101,0.62,-0.296,0.875,8,0.123
0.01,0.15,0.3,0.3,75,0.101,0.62,-0.216,1.0,4,0.436
0.05,0.15,0.3,0.05,50,0.101,0.62,-0.216,1.0,3,0.42
0.05,0.15,0.3,0.1,60,0.101,0.614,-0.216,1.0,3,0.405
0.01,0.05,0.2,0.2,75,0.101,0.619,-0.296,0.824,17,0.15
0.1,0.15,0.3,0.05,60,0.101,0.614,-0.216,1.0,3,0.405
0.01,0.07,0.2,0.2,75,0.1,0.613,-0.296,0.9,10,0.155
0.05,0.12,0.3,0.3,50,0.1,0.612,-0.216,1.0,4,0.294
0.1,0.07,0.15,0.3,75,0.1,0.612,-0.296,0.875,8,0.123
0.01,0.07,0.15,0.2,75,0.1,0.613,-0.296,0.9,10,0.155
0.05,0.15,0.3,0.2,75,0.1,0.611,-0.216,1.0,3,0.385
0.01,0.15,0.3,0.05,50,0.1,0.608,-0.216,1.0,4,0.471
0.1,0.07,0.2,0.3,75,0.1,0.612,-0.296,0.875,8,0.123
0.1,0.15,0.3,0.1,75,0.099,0.603,-0.216,1.0,3,0.385
0.1,0.05,0.2,0.3,30,0.099,0.6,-0.296,1.0,16,0.105
0.1,0.07,0.3,0.3,30,0.099,0.603,-0.296,1.0,12,0.156
0.01,0.15,0.3,0.2,75,0.099,0.602,-0.216,1.0,4,0.436
0.01,0.15,0.3,0.1,60,0.099,0.604,-0.216,1.0,4,0.455
0.05,0.15,0.3,0.05,60,0.099,0.601,-0.216,1.0,3,0.405
0.05,0.07,0.2,0.3,75,0.099,0.604,-0.296,0.889,9,0.145
0.05,0.07,0.15,0.3,75,0.099,0.604,-0.296,0.889,9,0.145
0.01,0.07,0.2,0.3,75,0.098,0.597,-0.296,0.909,11,0.166
0.01,0.12,0.3,0.3,50,0.098,0.596,-0.216,1.0,5,0.325
0.1,0.05,0.2,0.3,75,0.098,0.592,-0.296,0.8,15,0.127
0.01,0.07,0.15,0.3,75,0.098,0.597,-0.296,0.909,11,0.166
0.1,0.05,0.2,0.05,30,0.098,0.592,-0.296,1.0,16,0.105
0.1,0.05,0.2,0.1,30,0.098,0.594,-0.296,1.0,16,0.105
0.1,0.05,0.2,0.2,30,0.098,0.597,-0.296,1.0,17,0.12
0.1,0.15,0.3,0.05,75,0.098,0.593,-0.216,1.0,3,0.385
0.1,0.05,0.3,0.3,75,0.097,0.59,-0.296,0.833,18,0.16
0.1,0.12,0.3,0.2,50,0.097,0.587,-0.216,1.0,7,0.364
0.1,0.05,0.3,0.3,30,0.097,0.591,-0.296,1.0,19,0.127
0.1,0.05,0.3,0.2,30,0.097,0.588,-0.296,1.0,18,0.12
0.1,0.05,0.3,0.1,30,0.097,0.585,-0.296,1.0,18,0.12
0.05,0.05,0.3,0.3,75,0.097,0.587,-0.296,0.824,17,0.15
0.1,0.07,0.3,0.2,30,0.097,0.586,-0.296,1.0,12,0.156
0.01,0.15,0.3,0.05,60,0.097,0.591,-0.216,1.0,4,0.455
0.05,0.15,0.3,0.1,75,0.097,0.591,-0.216,1.0,3,0.385
0.1,0.05,0.3,0.05,30,0.096,0.583,-0.296,1.0,18,0.12
0.01,0.15,0.3,0.1,75,0.096,0.581,-0.216,1.0,4,0.436
0.01,0.05,0.2,0.3,75,0.096,0.578,-0.296,0.833,18,0.157
0.01,0.05,0.3,0.3,75,0.096,0.583,-0.296,0.842,19,0.166
0.05,0.15,0.3,0.05,75,0.096,0.58,-0.216,1.0,4,0.436
0.05,0.05,0.2,0.3,75,0.096,0.584,-0.296,0.812,16,0.132
0.05,0.05,0.2,0.3,30,0.095,0.572,-0.296,1.0,16,0.105
0.05,0.07,0.3,0.3,30,0.095,0.576,-0.296,1.0,12,0.156
0.01,0.15,0.3,0.05,75,0.095,0.57,-0.216,1.0,4,0.436
0.1,0.12,0.3,0.3,60,0.095,0.57,-0.216,1.0,4,0.262
0.05,0.05,0.2,0.1,30,0.094,0.565,-0.296,1.0,16,0.105
0.05,0.05,0.3,0.2,30,0.094,0.565,-0.296,1.0,19,0.127
0.05,0.05,0.2,0.05,30,0.094,0.563,-0.296,1.0,16,0.105
0.1,0.12,0.2,0.2,30,0.094,0.563,-0.296,1.0,3,0.149
0.1,0.07,0.2,0.3,30,0.094,0.565,-0.296,1.0,8,0.116
0.05,0.05,0.3,0.3,30,0.094,0.568,-0.296,1.0,18,0.12
0.1,0.12,0.15,0.3,30,0.094,0.563,-0.296,1.0,3,0.149
0.05,0.05,0.2,0.2,30,0.094,0.569,-0.296,1.0,16,0.105
0.1,0.07,0.15,0.3,30,0.094,0.565,-0.296,1.0,8,0.116
0.1,0.12,0.2,0.1,30,0.094,0.563,-0.296,1.0,3,0.149
0.05,0.12,0.3,0.2,50,0.094,0.566,-0.216,1.0,7,0.364
0.1,0.07,0.3,0.1,30,0.094,0.568,-0.296,1.0,12,0.156
0.1,0.12,0.15,0.05,30,0.094,0.563,-0.296,1.0,3,0.149
0.1,0.12,0.15,0.2,30,0.094,0.563,-0.296,1.0,3,0.149
0.1,0.12,0.2,0.3,30,0.094,0.563,-0.296,1.0,3,0.149
0.1,0.12,0.15,0.1,30,0.094,0.563,-0.296,1.0,3,0.149
0.1,0.12,0.2,0.05,30,0.094,0.563,-0.296,1.0,3,0.149
0.05,0.07,0.3,0.2,30,0.093,0.559,-0.296,1.0,12,0.156
0.1,0.07,0.3,0.05,30,0.093,0.559,-0.296,1.0,12,0.156
0.05,0.05,0.3,0.05,30,0.093,0.559,-0.296,1.0,18,0.12
0.05,0.05,0.3,0.1,30,0.093,0.561,-0.296,1.0,19,0.124
0.01,0.05,0.2,0.3,30,0.092,0.549,-0.296,1.0,18,0.12
0.01,0.07,0.3,0.3,30,0.092,0.553,-0.296,1.0,13,0.164
0.01,0.12,0.3,0.2,50,0.092,0.549,-0.216,1.0,5,0.325
0.05,0.12,0.3,0.3,60,0.092,0.551,-0.216,1.0,4,0.262
0.01,0.05,0.2,0.1,30,0.091,0.542,-0.296,1.0,17,0.12
0.01,0.05,0.2,0.2,30,0.091,0.546,-0.296,1.0,18,0.12
0.01,0.05,0.3,0.3,30,0.091,0.548,-0.296,1.0,20,0.13
0.01,0.05,0.3,0.2,30,0.091,0.544,-0.296,1.0,20,0.13
0.1,0.07,0.2,0.2,30,0.091,0.543,-0.296,1.0,8,0.116
0.05,0.07,0.3,0.1,30,0.091,0.542,-0.296,1.0,12,0.156
0.1,0.07,0.15,0.2,30,0.091,0.543,-0.296,1.0,8,0.116
0.05,0.12,0.2,0.05,30,0.09,0.539,-0.296,1.0,3,0.149
0.05,0.12,0.2,0.2,30,0.09,0.539,-0.296,1.0,3,0.149
0.05,0.12,0.2,0.1,30,0.09,0.539,-0.296,1.0,3,0.149
0.01,0.05,0.3,0.05,30,0.09,0.539,-0.296,1.0,19,0.127
0.05,0.12,0.15,0.1,30,0.09,0.539,-0.296,1.0,3,0.149
0.05,0.07,0.15,0.3,30,0.09,0.537,-0.296,1.0,8,0.116
0.01,0.05,0.3,0.1,30,0.09,0.541,-0.296,1.0,19,0.127
0.05,0.12,0.15,0.3,30,0.09,0.539,-0.296,1.0,3,0.149
0.05,0.07,0.2,0.3,30,0.09,0.537,-0.296,1.0,8,0.116
0.05,0.12,0.2,0.3,30,0.09,0.539,-0.296,1.0,3,0.149
0.05,0.12,0.15,0.05,30,0.09,0.539,-0.296,1.0,3,0.149
0.01,0.07,0.3,0.2,30,0.09,0.538,-0.296,1.0,13,0.164
0.1,0.12,0.3,0.2,60,0.09,0.539,-0.216,1.0,4,0.262
0.1,0.15,0.2,0.1,30,0.09,0.535,-0.296,1.0,2,0.219
0.1,0.15,0.2,0.05,30,0.09,0.535,-0.296,1.0,2,0.219
0.1,0.15,0.2,0.3,30,0.09,0.535,-0.296,1.0,2,0.219
0.1,0.15,0.2,0.2,30,0.09,0.535,-0.296,1.0,2,0.219
0.1,0.12,0.3,0.1,50,0.09,0.54,-0.216,1.0,4,0.294
0.05,0.12,0.15,0.2,30,0.09,0.539,-0.296,1.0,3,0.149
0.01,0.12,0.3,0.3,60,0.09,0.535,-0.216,1.0,5,0.296
0.01,0.05,0.2,0.05,30,0.09,0.54,-0.296,1.0,17,0.106
0.1,0.15,0.3,0.3,30,0.089,0.528,-0.216,1.0,3,0.294
0.1,0.12,0.3,0.3,75,0.089,0.533,-0.216,1.0,4,0.243
0.05,0.07,0.3,0.05,30,0.089,0.533,-0.296,1.0,12,0.156
0.1,0.07,0.2,0.1,30,0.088,0.521,-0.296,1.0,8,0.116
0.1,0.07,0.15,0.1,30,0.088,0.521,-0.296,1.0,8,0.116
0.1,0.15,0.3,0.2,30,0.088,0.521,-0.216,1.0,3,0.294
0.01,0.07,0.3,0.1,30,0.088,0.52,-0.296,1.0,13,0.164
0.05,0.12,0.3,0.3,75,0.087,0.513,-0.216,1.0,4,0.243
0.05,0.12,0.3,0.1,50,0.087,0.519,-0.216,1.0,4,0.294
0.01,0.07,0.2,0.3,30,0.087,0.515,-0.296,1.0,10,0.134
0.05,0.07,0.2,0.2,30,0.087,0.515,-0.296,1.0,9,0.121
0.01,0.12,0.2,0.05,30,0.087,0.519,-0.296,1.0,3,0.149
0.1,0.07,0.1,0.3,75,0.087,0.515,-0.302,0.833,6,0.07
0.1,0.07,0.1,0.05,75,0.087,0.515,-0.302,0.833,6,0.07
0.1,0.07,0.1,0.1,75,0.087,0.515,-0.302,0.833,6,0.07
0.1,0.07,0.1,0.2,75,0.087,0.515,-0.302,0.833,6,0.07
0.01,0.12,0.2,0.1,30,0.087,0.519,-0.296,1.0,3,0.149
0.01,0.07,0.15,0.3,30,0.087,0.515,-0.296,1.0,10,0.134
0.01,0.12,0.2,0.2,30,0.087,0.519,-0.296,1.0,3,0.149
0.05,0.12,0.3,0.2,60,0.087,0.52,-0.216,1.0,4,0.262
0.01,0.12,0.15,0.1,30,0.087,0.519,-0.296,1.0,3,0.149
0.1,0.12,0.3,0.05,50,0.087,0.517,-0.216,1.0,4,0.294
0.01,0.12,0.2,0.3,30,0.087,0.519,-0.296,1.0,3,0.149
0.01,0.12,0.15,0.05,30,0.087,0.519,-0.296,1.0,3,0.149
0.05,0.07,0.15,0.2,30,0.087,0.515,-0.296,1.0,9,0.121
0.01,0.12,0.15,0.3,30,0.087,0.519,-0.296,1.0,3,0.149
0.01,0.12,0.15,0.2,30,0.087,0.519,-0.296,1.0,3,0.149
0.1,0.15,0.3,0.1,30,0.086,0.512,-0.216,1.0,3,0.294
0.1,0.12,0.3,0.1,60,0.086,0.508,-0.216,1.0,4,0.262
0.01,0.07,0.3,0.05,30,0.086,0.511,-0.296,1.0,12,0.156
0.1,0.07,0.2,0.05,30,0.086,0.509,-0.296,1.0,8,0.116
0.1,0.07,0.15,0.05,30,0.086,0.509,-0.296,1.0,8,0.116
0.1,0.15,0.3,0.05,30,0.086,0.507,-0.216,1.0,3,0.294
0.1,0.12,0.3,0.2,75,0.086,0.508,-0.216,1.0,4,0.243
0.05,0.15,0.2,0.2,30,0.086,0.509,-0.296,1.0,2,0.219
0.05,0.15,0.2,0.3,30,0.086,0.509,-0.296,1.0,2,0.219
0.05,0.15,0.2,0.1,30,0.086,0.509,-0.296,1.0,2,0.219
0.05,0.15,0.2,0.05,30,0.086,0.509,-0.296,1.0,2,0.219
0.01,0.12,0.3,0.2,60,0.085,0.504,-0.216,1.0,5,0.296
0.01,0.12,0.3,0.1,50,0.085,0.502,-0.216,1.0,5,0.325
0.05,0.15,0.3,0.3,30,0.085,0.5,-0.216,1.0,3,0.294
0.05,0.07,0.1,0.3,75,0.084,0.498,-0.299,0.833,6,0.07
0.05,0.12,0.3,0.05,50,0.084,0.495,-0.216,1.0,4,0.294
0.05,0.07,0.2,0.1,30,0.084,0.493,-0.296,1.0,8,0.116
0.05,0.07,0.1,0.05,75,0.084,0.498,-0.299,0.833,6,0.07
0.05,0.07,0.1,0.2,75,0.084,0.498,-0.299,0.833,6,0.07
0.01,0.12,0.3,0.3,75,0.084,0.498,-0.216,1.0,5,0.278
0.05,0.07,0.15,0.1,30,0.084,0.493,-0.296,1.0,8,0.116
0.05,0.07,0.1,0.1,75,0.084,0.498,-0.299,0.833,6,0.07
0.01,0.07,0.2,0.2,30,0.084,0.493,-0.296,1.0,10,0.134
0.01,0.07,0.15,0.2,30,0.084,0.493,-0.296,1.0,10,0.134
0.05,0.15,0.3,0.2,30,0.084,0.493,-0.216,1.0,3,0.294
0.05,0.12,0.3,0.2,75,0.083,0.489,-0.216,1.0,7,0.321
0.01,0.15,0.2,0.1,30,0.083,0.488,-0.296,1.0,2,0.219
0.01,0.15,0.2,0.05,30,0.083,0.488,-0.296,1.0,2,0.219
