hold_pct,bin_size_pct,max_drop_pct,initial_alloc_pct,exit_sma_window,cagr,total_return,max_drawdown,win_rate,n_trades,avg_trade_return
0.01,0.12,0.2,0.1,60,0.108,1.531,-0.268,1.0,5,0.204
0.01,0.07,0.3,0.3,60,0.108,1.546,-0.263,1.0,26,0.176
0.01,0.12,0.2,0.05,60,0.108,1.531,-0.268,1.0,5,0.204
0.01,0.12,0.2,0.2,60,0.108,1.531,-0.268,1.0,5,0.204
0.01,0.12,0.2,0.3,60,0.108,1.531,-0.268,1.0,5,0.204
0.1,0.05,0.2,0.05,75,0.108,1.529,-0.263,0.906,32,0.1
0.01,0.12,0.15,0.05,60,0.108,1.531,-0.268,1.0,5,0.204
0.01,0.12,0.15,0.1,60,0.108,1.531,-0.268,1.0,5,0.204
0.01,0.12,0.15,0.3,60,0.108,1.531,-0.268,1.0,5,0.204
0.01,0.12,0.15,0.2,60,0.108,1.531,-0.268,1.0,5,0.204
0.1,0.05,0.2,0.1,75,0.108,1.542,-0.263,0.906,32,0.1
0.1,0.07,0.15,0.1,50,0.108,1.544,-0.263,1.0,17,0.126
0.05,0.07,0.3,0.2,60,0.108,1.546,-0.263,1.0,25,0.167
0.1,0.12,0.3,0.3,30,0.108,1.542,-0.245,1.0,8,0.231
0.05,0.1,0.3,0.05,50,0.107,1.522,-0.245,1.0,12,0.199
0.05,0.07,0.3,0.3,30,0.107,1.525,-0.263,0.962,26,0.134
0.05,0.1,0.2,0.05,50,0.107,1.522,-0.245,1.0,12,0.199
0.01,0.1,0.2,0.1,50,0.107,1.516,-0.245,1.0,12,0.199
0.05,0.07,0.15,0.3,60,0.107,1.528,-0.263,1.0,17,0.113
0.1,0.12,0.3,0.1,75,0.107,1.525,-0.245,1.0,8,0.205
0.05,0.07,0.2,0.3,60,0.107,1.528,-0.263,1.0,17,0.113
0.01,0.05,0.2,0.05,30,0.107,1.527,-0.263,0.895,38,0.114
0.1,0.07,0.3,0.05,60,0.107,1.516,-0.263,1.0,24,0.162
0.01,0.1,0.3,0.1,50,0.107,1.516,-0.245,1.0,12,0.199
0.05,0.1,0.2,0.05,60,0.106,1.489,-0.245,1.0,12,0.191
0.1,0.15,0.2,0.05,50,0.106,1.494,-0.263,1.0,4,0.229
0.1,0.15,0.2,0.3,50,0.106,1.494,-0.263,1.0,4,0.229
0.05,0.1,0.3,0.05,60,0.106,1.489,-0.245,1.0,12,0.191
0.1,0.15,0.2,0.1,50,0.106,1.494,-0.263,1.0,4,0.229
0.1,0.05,0.3,0.3,75,0.106,1.502,-0.259,0.919,37,0.108
0.1,0.05,0.3,0.2,75,0.106,1.491,-0.262,0.919,37,0.108
0.1,0.15,0.2,0.2,50,0.106,1.494,-0.263,1.0,4,0.229
0.05,0.07,0.3,0.05,50,0.106,1.492,-0.263,1.0,24,0.173
0.01,0.07,0.15,0.2,50,0.105,1.471,-0.263,1.0,21,0.147
0.1,0.07,0.3,0.2,30,0.105,1.468,-0.263,0.962,26,0.134
0.05,0.12,0.3,0.1,30,0.105,1.475,-0.245,1.0,8,0.231
0.1,0.05,0.3,0.1,75,0.105,1.471,-0.263,0.917,36,0.11
0.1,0.07,0.15,0.05,50,0.105,1.477,-0.263,1.0,17,0.126
0.05,0.12,0.3,0.05,30,0.105,1.48,-0.245,1.0,8,0.231
0.01,0.07,0.3,0.1,50,0.105,1.476,-0.263,1.0,25,0.181
0.01,0.05,0.3,0.1,30,0.105,1.478,-0.261,0.907,43,0.124
0.01,0.07,0.2,0.2,50,0.105,1.471,-0.263,1.0,21,0.147
0.01,0.1,0.2,0.1,60,0.105,1.468,-0.245,1.0,12,0.191
0.01,0.1,0.3,0.1,60,0.105,1.468,-0.245,1.0,12,0.191
0.1,0.07,0.2,0.05,50,0.105,1.477,-0.263,1.0,17,0.126
0.05,0.05,0.2,0.3,75,0.104,1.448,-0.263,0.912,34,0.099
0.1,0.05,0.3,0.05,75,0.104,1.454,-0.263,0.917,36,0.11
0.05,0.1,0.3,0.3,30,0.104,1.457,-0.245,1.0,12,0.158
0.05,0.12,0.3,0.2,30,0.104,1.461,-0.245,1.0,8,0.231
0.01,0.07,0.3,0.2,60,0.104,1.466,-0.263,1.0,26,0.176
0.05,0.07,0.3,0.1,60,0.104,1.467,-0.263,1.0,24,0.162
0.1,0.07,0.2,0.1,60,0.104,1.462,-0.263,1.0,18,0.118
0.1,0.12,0.3,0.2,75,0.104,1.467,-0.245,1.0,8,0.205
0.1,0.15,0.2,0.3,60,0.104,1.452,-0.263,1.0,4,0.222
0.05,0.1,0.2,0.3,30,0.104,1.457,-0.245,1.0,12,0.158
0.1,0.1,0.2,0.2,30,0.104,1.449,-0.245,1.0,12,0.158
0.1,0.15,0.2,0.05,60,0.104,1.452,-0.263,1.0,4,0.222
0.1,0.1,0.3,0.2,30,0.104,1.449,-0.245,1.0,12,0.158
0.1,0.15,0.2,0.1,60,0.104,1.452,-0.263,1.0,4,0.222
0.1,0.15,0.2,0.2,60,0.104,1.452,-0.263,1.0,4,0.222
0.1,0.07,0.15,0.1,60,0.104,1.462,-0.263,1.0,18,0.118
0.01,0.07,0.2,0.3,60,0.103,1.43,-0.263,1.0,20,0.133
0.1,0.1,0.2,0.3,75,0.103,1.429,-0.245,1.0,13,0.152
0.1,0.1,0.3,0.3,75,0.103,1.429,-0.245,1.0,13,0.152
0.05,0.12,0.3,0.05,75,0.103,1.44,-0.245,1.0,8,0.205
0.01,0.1,0.2,0.05,50,0.103,1.437,-0.245,1.0,12,0.199
0.05,0.12,0.3,0.3,30,0.103,1.445,-0.245,1.0,8,0.231
0.05,0.07,0.2,0.3,30,0.103,1.44,-0.263,0.947,19,0.102
0.05,0.07,0.2,0.2,60,0.103,1.434,-0.263,1.0,18,0.124
0.01,0.07,0.15,0.3,60,0.103,1.43,-0.263,1.0,20,0.133
0.05,0.07,0.2,0.1,50,0.103,1.429,-0.263,1.0,17,0.126
0.05,0.07,0.15,0.1,50,0.103,1.429,-0.263,1.0,17,0.126
0.05,0.07,0.15,0.2,60,0.103,1.434,-0.263,1.0,18,0.124
0.01,0.05,0.3,0.05,30,0.103,1.433,-0.262,0.907,43,0.124
0.05,0.07,0.15,0.3,30,0.103,1.44,-0.263,0.947,19,0.102
0.01,0.1,0.3,0.05,50,0.103,1.437,-0.245,1.0,12,0.199
0.1,0.12,0.3,0.3,75,0.102,1.408,-0.245,1.0,8,0.205
0.05,0.12,0.3,0.1,75,0.102,1.413,-0.245,1.0,8,0.205
0.01,0.07,0.3,0.05,50,0.102,1.416,-0.264,1.0,25,0.181
0.05,0.05,0.2,0.2,75,0.102,1.422,-0.263,0.912,34,0.105
0.1,0.07,0.2,0.05,60,0.102,1.416,-0.263,1.0,18,0.118
0.01,0.07,0.3,0.3,30,0.102,1.426,-0.263,0.964,28,0.14
0.05,0.07,0.3,0.05,60,0.102,1.427,-0.263,1.0,24,0.162
0.1,0.07,0.15,0.05,60,0.102,1.416,-0.263,1.0,18,0.118
0.1,0.12,0.15,0.05,30,0.101,1.394,-0.263,1.0,5,0.168
0.1,0.12,0.2,0.05,30,0.101,1.394,-0.263,1.0,5,0.168
0.1,0.12,0.15,0.2,30,0.101,1.394,-0.263,1.0,5,0.168
0.01,0.1,0.2,0.05,60,0.101,1.4,-0.245,1.0,12,0.191
0.1,0.12,0.2,0.1,30,0.101,1.394,-0.263,1.0,5,0.168
0.01,0.1,0.3,0.05,60,0.101,1.4,-0.245,1.0,12,0.191
0.1,0.07,0.15,0.2,30,0.101,1.406,-0.263,0.947,19,0.102
0.1,0.07,0.2,0.2,30,0.101,1.406,-0.263,0.947,19,0.102
0.1,0.12,0.2,0.2,30,0.101,1.394,-0.263,1.0,5,0.168
0.1,0.12,0.2,0.3,30,0.101,1.394,-0.263,1.0,5,0.168
0.1,0.12,0.15,0.3,30,0.101,1.394,-0.263,1.0,5,0.168
0.01,0.12,0.3,0.1,30,0.101,1.393,-0.245,1.0,8,0.231
0.01,0.12,0.3,0.05,30,0.101,1.398,-0.245,1.0,8,0.231
0.05,0.05,0.2,0.1,75,0.101,1.394,-0.263,0.909,33,0.101
0.1,0.12,0.15,0.1,30,0.101,1.394,-0.263,1.0,5,0.168
0.05,0.15,0.2,0.3,50,0.1,1.385,-0.263,1.0,4,0.229
0.01,0.07,0.3,0.1,60,0.1,1.387,-0.263,1.0,25,0.171
0.05,0.15,0.2,0.1,50,0.1,1.385,-0.263,1.0,4,0.229
0.05,0.15,0.2,0.05,50,0.1,1.385,-0.263,1.0,4,0.229
0.05,0.15,0.2,0.2,50,0.1,1.385,-0.263,1.0,4,0.229
0.05,0.05,0.2,0.05,75,0.1,1.379,-0.263,0.906,32,0.1
0.01,0.12,0.3,0.2,30,0.1,1.378,-0.245,1.0,11,0.253
0.05,0.07,0.15,0.05,50,0.099,1.363,-0.263,1.0,18,0.127
0.05,0.07,0.2,0.05,50,0.099,1.363,-0.263,1.0,18,0.127
0.01,0.12,0.3,0.3,30,0.099,1.358,-0.245,1.0,10,0.243
0.1,0.07,0.3,0.3,75,0.099,1.348,-0.263,1.0,24,0.125
0.05,0.12,0.3,0.2,75,0.099,1.359,-0.245,1.0,8,0.205
0.01,0.12,0.3,0.05,75,0.099,1.349,-0.245,1.0,8,0.205
0.05,0.07,0.3,0.2,30,0.099,1.36,-0.263,0.962,26,0.134
0.05,0.05,0.3,0.3,75,0.099,1.366,-0.256,0.921,38,0.108
0.05,0.15,0.2,0.1,60,0.098,1.337,-0.263,1.0,4,0.222
0.05,0.07,0.2,0.1,60,0.098,1.342,-0.263,1.0,17,0.113
0.05,0.15,0.2,0.2,60,0.098,1.337,-0.263,1.0,4,0.222
0.01,0.07,0.3,0.05,60,0.098,1.348,-0.264,1.0,25,0.171
0.05,0.05,0.3,0.1,75,0.098,1.333,-0.262,0.919,37,0.108
0.1,0.1,0.2,0.2,75,0.098,1.345,-0.245,1.0,12,0.137
0.05,0.05,0.3,0.2,75,0.098,1.348,-0.26,0.921,38,0.115
0.01,0.07,0.15,0.1,50,0.098,1.337,-0.263,1.0,18,0.136
0.01,0.1,0.3,0.3,30,0.098,1.347,-0.245,1.0,13,0.166
0.05,0.15,0.2,0.3,60,0.098,1.337,-0.263,1.0,4,0.222
0.1,0.1,0.3,0.2,75,0.098,1.345,-0.245,1.0,12,0.137
0.01,0.07,0.2,0.1,50,0.098,1.337,-0.263,1.0,18,0.136
0.05,0.07,0.15,0.1,60,0.098,1.342,-0.263,1.0,17,0.113
0.01,0.07,0.2,0.2,60,0.098,1.337,-0.263,1.0,19,0.124
0.01,0.1,0.2,0.3,30,0.098,1.347,-0.245,1.0,13,0.166
0.01,0.07,0.15,0.2,60,0.098,1.337,-0.263,1.0,19,0.124
0.05,0.15,0.2,0.05,60,0.098,1.337,-0.263,1.0,4,0.222
0.05,0.1,0.3,0.2,30,0.097,1.318,-0.245,1.0,13,0.164
0.01,0.12,0.3,0.1,75,0.097,1.324,-0.245,1.0,9,0.206
0.01,0.07,0.2,0.3,30,0.097,1.327,-0.263,0.957,23,0.115
0.1,0.1,0.2,0.1,30,0.097,1.313,-0.245,1.0,12,0.158
0.1,0.1,0.3,0.1,30,0.097,1.313,-0.245,1.0,12,0.158
0.01,0.05,0.2,0.3,75,0.097,1.323,-0.261,0.917,36,0.108
0.05,0.05,0.3,0.05,75,0.097,1.321,-0.263,0.917,36,0.11
0.01,0.07,0.15,0.3,30,0.097,1.327,-0.263,0.957,23,0.115
0.05,0.1,0.2,0.2,30,0.097,1.318,-0.245,1.0,13,0.164
0.01,0.15,0.2,0.2,50,0.096,1.299,-0.268,1.0,4,0.229
0.01,0.15,0.2,0.3,50,0.096,1.299,-0.268,1.0,4,0.229
0.01,0.15,0.2,0.05,50,0.096,1.299,-0.268,1.0,4,0.229
0.01,0.05,0.2,0.2,75,0.096,1.306,-0.263,0.914,35,0.11
0.01,0.15,0.2,0.1,50,0.096,1.299,-0.268,1.0,4,0.229
0.05,0.07,0.15,0.05,60,0.096,1.296,-0.263,1.0,17,0.113
0.1,0.07,0.15,0.3,75,0.096,1.308,-0.263,1.0,18,0.099
0.05,0.07,0.2,0.05,60,0.096,1.296,-0.263,1.0,17,0.113
0.1,0.07,0.2,0.3,75,0.096,1.308,-0.263,1.0,18,0.099
0.1,0.07,0.3,0.1,30,0.096,1.308,-0.263,0.962,26,0.134
0.05,0.12,0.3,0.3,75,0.096,1.304,-0.245,1.0,8,0.205
0.05,0.12,0.15,0.2,30,0.095,1.28,-0.263,1.0,5,0.168
0.05,0.1,0.2,0.3,75,0.095,1.289,-0.245,1.0,12,0.137
0.05,0.12,0.2,0.05,30,0.095,1.28,-0.263,1.0,5,0.168
0.05,0.12,0.2,0.2,30,0.095,1.28,-0.263,1.0,5,0.168
0.01,0.05,0.2,0.1,75,0.095,1.276,-0.263,0.912,34,0.105
0.05,0.12,0.2,0.1,30,0.095,1.28,-0.263,1.0,5,0.168
0.1,0.07,0.3,0.2,75,0.095,1.273,-0.263,1.0,24,0.125
0.05,0.1,0.3,0.3,75,0.095,1.289,-0.245,1.0,12,0.137
0.05,0.12,0.2,0.3,30,0.095,1.28,-0.263,1.0,5,0.168
0.05,0.12,0.15,0.1,30,0.095,1.28,-0.263,1.0,5,0.168
0.05,0.12,0.15,0.05,30,0.095,1.28,-0.263,1.0,5,0.168
0.05,0.12,0.15,0.3,30,0.095,1.28,-0.263,1.0,5,0.168
0.01,0.05,0.3,0.3,75,0.094,1.264,-0.252,0.925,40,0.119
0.01,0.05,0.2,0.05,75,0.094,1.261,-0.263,0.909,33,0.101
0.01,0.12,0.3,0.2,75,0.094,1.269,-0.245,1.0,10,0.211
0.1,0.1,0.2,0.1,75,0.094,1.261,-0.245,1.0,12,0.137
0.01,0.07,0.15,0.05,50,0.094,1.272,-0.264,1.0,17,0.126
0.1,0.1,0.3,0.1,75,0.094,1.261,-0.245,1.0,12,0.137
0.01,0.07,0.2,0.05,50,0.094,1.272,-0.264,1.0,17,0.126
0.05,0.07,0.15,0.2,30,0.094,1.268,-0.263,0.947,19,0.102
0.05,0.07,0.2,0.2,30,0.094,1.268,-0.263,0.947,19,0.102
0.01,0.07,0.3,0.2,30,0.094,1.265,-0.263,0.963,27,0.139
0.1,0.1,0.3,0.05,30,0.093,1.246,-0.245,1.0,12,0.158
0.1,0.1,0.2,0.05,30,0.093,1.246,-0.245,1.0,12,0.158
0.01,0.15,0.2,0.05,60,0.093,1.245,-0.268,1.0,4,0.222
0.01,0.15,0.2,0.1,60,0.093,1.245,-0.268,1.0,4,0.222
0.01,0.07,0.15,0.1,60,0.093,1.246,-0.263,1.0,17,0.113
0.01,0.15,0.2,0.3,60,0.093,1.245,-0.268,1.0,4,0.222
0.01,0.07,0.2,0.1,60,0.093,1.246,-0.263,1.0,17,0.113
0.01,0.15,0.2,0.2,60,0.093,1.245,-0.268,1.0,4,0.222
0.1,0.07,0.15,0.1,30,0.093,1.239,-0.263,0.947,19,0.102
0.1,0.07,0.2,0.1,30,0.093,1.239,-0.263,0.947,19,0.102
0.01,0.05,0.3,0.2,75,0.093,1.236,-0.259,0.923,39,0.12
0.1,0.1,0.2,0.05,75,0.092,1.22,-0.245,1.0,12,0.137
0.05,0.07,0.3,0.3,75,0.092,1.234,-0.263,1.0,24,0.125
0.1,0.1,0.3,0.05,75,0.092,1.22,-0.245,1.0,12,0.137
0.1,0.07,0.2,0.2,75,0.092,1.219,-0.263,1.0,17,0.089
0.1,0.07,0.3,0.05,30,0.092,1.23,-0.263,0.962,26,0.134
0.01,0.05,0.3,0.1,75,0.092,1.218,-0.261,0.923,39,0.12
0.1,0.07,0.15,0.2,75,0.092,1.219,-0.263,1.0,17,0.089
0.01,0.1,0.2,0.2,30,0.091,1.214,-0.245,1.0,12,0.158
0.01,0.07,0.2,0.05,60,0.091,1.201,-0.265,1.0,17,0.113
0.01,0.1,0.3,0.2,30,0.091,1.214,-0.245,1.0,12,0.158
0.01,0.05,0.3,0.05,75,0.091,1.208,-0.262,0.923,39,0.12
0.1,0.07,0.3,0.1,75,0.091,1.198,-0.263,1.0,24,0.125
0.01,0.12,0.3,0.3,75,0.091,1.211,-0.245,1.0,10,0.211
0.01,0.07,0.15,0.05,60,0.091,1.201,-0.265,1.0,17,0.113
0.05,0.1,0.2,0.2,75,0.091,1.206,-0.245,1.0,12,0.137
0.05,0.07,0.3,0.1,30,0.091,1.202,-0.263,0.962,26,0.134
0.05,0.1,0.3,0.2,75,0.091,1.206,-0.245,1.0,12,0.137
0.01,0.12,0.2,0.05,30,0.09,1.189,-0.263,1.0,5,0.168
0.01,0.12,0.15,0.2,30,0.09,1.189,-0.263,1.0,5,0.168
0.05,0.1,0.3,0.1,30,0.09,1.184,-0.245,1.0,12,0.158
0.01,0.12,0.15,0.1,30,0.09,1.189,-0.263,1.0,5,0.168
0.01,0.12,0.15,0.05,30,0.09,1.189,-0.263,1.0,5,0.168
0.01,0.12,0.2,0.1,30,0.09,1.189,-0.263,1.0,5,0.168
0.01,0.12,0.2,0.3,30,0.09,1.189,-0.263,1.0,5,0.168
0.01,0.12,0.15,0.3,30,0.09,1.189,-0.263,1.0,5,0.168
0.01,0.12,0.2,0.2,30,0.09,1.189,-0.263,1.0,5,0.168
0.05,0.1,0.2,0.1,30,0.09,1.184,-0.245,1.0,12,0.158
0.01,0.1,0.2,0.3,75,0.089,1.176,-0.245,1.0,13,0.14
0.01,0.1,0.3,0.3,75,0.089,1.176,-0.245,1.0,13,0.14
0.1,0.15,0.2,0.1,30,0.088,1.15,-0.263,1.0,4,0.174
0.1,0.07,0.2,0.05,30,0.088,1.159,-0.263,0.947,19,0.102
0.1,0.15,0.2,0.2,30,0.088,1.15,-0.263,1.0,4,0.174
0.1,0.15,0.2,0.3,30,0.088,1.15,-0.263,1.0,4,0.174
0.01,0.07,0.2,0.2,30,0.088,1.157,-0.263,0.955,22,0.112
0.1,0.07,0.3,0.05,75,0.088,1.16,-0.263,1.0,24,0.125
0.01,0.07,0.15,0.2,30,0.088,1.157,-0.263,0.955,22,0.112
0.05,0.07,0.15,0.3,75,0.088,1.159,-0.263,1.0,18,0.099
0.1,0.07,0.15,0.05,30,0.088,1.159,-0.263,0.947,19,0.102
0.05,0.07,0.3,0.2,75,0.088,1.158,-0.263,1.0,24,0.125
0.05,0.07,0.2,0.3,75,0.088,1.159,-0.263,1.0,18,0.099
0.1,0.15,0.2,0.05,30,0.088,1.15,-0.263,1.0,4,0.174
0.1,0.07,0.2,0.1,75,0.087,1.132,-0.263,1.0,17,0.089
0.05,0.07,0.3,0.05,30,0.087,1.126,-0.263,0.962,26,0.134
0.1,0.07,0.15,0.1,75,0.087,1.132,-0.263,1.0,17,0.089
0.01,0.07,0.3,0.3,75,0.087,1.136,-0.263,1.0,26,0.134
0.1,0.15,0.2,0.1,75,0.086,1.113,-0.263,1.0,4,0.164
0.1,0.15,0.2,0.3,75,0.086,1.113,-0.263,1.0,4,0.164
0.05,0.1,0.3,0.05,30,0.086,1.119,-0.245,1.0,12,0.158
0.05,0.1,0.2,0.05,30,0.086,1.119,-0.245,1.0,12,0.158
0.05,0.1,0.3,0.1,75,0.086,1.123,-0.245,1.0,12,0.137
0.1,0.15,0.2,0.05,75,0.086,1.113,-0.263,1.0,4,0.164
0.05,0.1,0.2,0.1,75,0.086,1.123,-0.245,1.0,12,0.137
0.1,0.15,0.2,0.2,75,0.086,1.113,-0.263,1.0,4,0.164
0.01,0.07,0.3,0.1,30,0.086,1.111,-0.263,0.966,29,0.145
0.01,0.1,0.3,0.2,75,0.085,1.095,-0.245,1.0,12,0.137
0.1,0.15,0.3,0.3,50,0.085,1.093,-0.144,1.0,5,0.303
0.1,0.12,0.2,0.2,75,0.085,1.106,-0.263,1.0,5,0.129
0.1,0.12,0.2,0.3,75,0.085,1.106,-0.263,1.0,5,0.129
0.01,0.1,0.2,0.2,75,0.085,1.095,-0.245,1.0,12,0.137
0.05,0.07,0.15,0.1,30,0.085,1.104,-0.263,0.947,19,0.102
0.1,0.12,0.15,0.05,75,0.085,1.106,-0.263,1.0,5,0.129
0.1,0.12,0.15,0.1,75,0.085,1.106,-0.263,1.0,5,0.129
0.1,0.12,0.2,0.05,75,0.085,1.106,-0.263,1.0,5,0.129
0.1,0.12,0.15,0.2,75,0.085,1.106,-0.263,1.0,5,0.129
0.1,0.12,0.2,0.1,75,0.085,1.106,-0.263,1.0,5,0.129
0.1,0.12,0.15,0.3,75,0.085,1.106,-0.263,1.0,5,0.129
0.05,0.07,0.2,0.1,30,0.085,1.104,-0.263,0.947,19,0.102
0.01,0.1,0.2,0.1,30,0.084,1.081,-0.245,1.0,12,0.158
0.1,0.07,0.15,0.05,75,0.084,1.089,-0.263,1.0,18,0.09
0.01,0.1,0.3,0.1,30,0.084,1.081,-0.245,1.0,12,0.158
0.05,0.1,0.2,0.05,75,0.084,1.082,-0.245,1.0,13,0.14
0.1,0.15,0.3,0.3,60,0.084,1.085,-0.145,1.0,5,0.297
0.05,0.1,0.3,0.05,75,0.084,1.082,-0.245,1.0,13,0.14
0.1,0.07,0.2,0.05,75,0.084,1.089,-0.263,1.0,18,0.09
0.05,0.07,0.3,0.1,75,0.084,1.083,-0.263,1.0,24,0.125
0.05,0.07,0.2,0.2,75,0.083,1.071,-0.263,1.0,17,0.089
0.05,0.07,0.15,0.2,75,0.083,1.071,-0.263,1.0,17,0.089
0.01,0.07,0.3,0.2,75,0.083,1.061,-0.263,1.0,25,0.135
0.01,0.07,0.2,0.3,75,0.082,1.038,-0.263,1.0,20,0.101
0.01,0.07,0.15,0.3,75,0.082,1.038,-0.263,1.0,20,0.101
0.05,0.07,0.3,0.05,75,0.082,1.045,-0.263,1.0,24,0.125
0.01,0.07,0.3,0.05,30,0.081,1.037,-0.263,0.963,27,0.139
0.05,0.07,0.15,0.05,30,0.081,1.026,-0.263,0.947,19,0.102
0.05,0.15,0.2,0.1,30,0.081,1.023,-0.263,1.0,4,0.174
0.05,0.15,0.2,0.05,30,0.081,1.023,-0.263,1.0,4,0.174
0.05,0.07,0.2,0.05,30,0.081,1.026,-0.263,0.947,19,0.102
0.05,0.15,0.2,0.2,30,0.081,1.023,-0.263,1.0,4,0.174
0.05,0.15,0.2,0.3,30,0.081,1.023,-0.263,1.0,4,0.174
0.1,0.15,0.3,0.2,50,0.081,1.024,-0.121,1.0,5,0.303
0.01,0.1,0.2,0.1,75,0.08,1.013,-0.245,1.0,12,0.137
0.1,0.15,0.3,0.2,60,0.08,1.02,-0.122,1.0,5,0.297
0.01,0.1,0.2,0.05,30,0.08,1.017,-0.245,1.0,12,0.158
0.01,0.1,0.3,0.05,30,0.08,1.017,-0.245,1.0,12,0.158
0.01,0.1,0.3,0.1,75,0.08,1.013,-0.245,1.0,12,0.137
0.01,0.07,0.2,0.1,30,0.079,0.997,-0.263,0.95,20,0.108
0.01,0.07,0.15,0.1,30,0.079,0.997,-0.263,0.95,20,0.108
0.05,0.15,0.2,0.05,75,0.078,0.972,-0.271,1.0,4,0.164
0.05,0.07,0.15,0.1,75,0.078,0.985,-0.263,1.0,17,0.089
0.01,0.1,0.3,0.05,75,0.078,0.972,-0.245,1.0,13,0.14
0.01,0.1,0.2,0.05,75,0.078,0.972,-0.245,1.0,13,0.14
0.05,0.07,0.2,0.1,75,0.078,0.985,-0.263,1.0,17,0.089
0.05,0.15,0.2,0.2,75,0.078,0.972,-0.271,1.0,4,0.164
0.05,0.15,0.2,0.1,75,0.078,0.972,-0.271,1.0,4,0.164
0.05,0.15,0.2,0.3,75,0.078,0.972,-0.271,1.0,4,0.164
0.01,0.07,0.3,0.1,75,0.078,0.987,-0.266,1.0,25,0.135
0.05,0.12,0.2,0.2,75,0.077,0.964,-0.271,1.0,5,0.129
0.1,0.15,0.3,0.1,60,0.077,0.956,-0.106,1.0,5,0.297
0.05,0.12,0.15,0.2,75,0.077,0.964,-0.271,1.0,5,0.129
0.05,0.12,0.2,0.05,75,0.077,0.964,-0.271,1.0,5,0.129
0.05,0.12,0.2,0.1,75,0.077,0.964,-0.271,1.0,5,0.129
0.05,0.12,0.15,0.05,75,0.077,0.964,-0.271,1.0,5,0.129
0.05,0.12,0.15,0.3,75,0.077,0.964,-0.271,1.0,5,0.129
0.05,0.12,0.15,0.1,75,0.077,0.964,-0.271,1.0,5,0.129
0.05,0.12,0.2,0.3,75,0.077,0.964,-0.271,1.0,5,0.129
0.01,0.07,0.15,0.2,75,0.076,0.952,-0.263,1.0,20,0.093
0.01,0.07,0.3,0.05,75,0.076,0.95,-0.275,1.0,25,0.135
0.1,0.15,0.3,0.1,50,0.076,0.954,-0.105,1.0,5,0.303
0.05,0.15,0.3,0.3,60,0.076,0.938,-0.123,1.0,5,0.297
0.01,0.07,0.2,0.2,75,0.076,0.952,-0.263,1.0,20,0.093
0.05,0.15,0.3,0.3,50,0.076,0.949,-0.122,1.0,5,0.303
0.05,0.07,0.15,0.05,75,0.076,0.943,-0.263,1.0,17,0.089
0.05,0.07,0.2,0.05,75,0.076,0.943,-0.263,1.0,17,0.089
0.1,0.15,0.3,0.05,60,0.075,0.923,-0.099,1.0,5,0.297
0.01,0.15,0.2,0.1,30,0.074,0.921,-0.263,1.0,4,0.174
0.01,0.07,0.2,0.05,30,0.074,0.919,-0.263,0.947,19,0.102
0.01,0.15,0.2,0.2,30,0.074,0.921,-0.263,1.0,4,0.174
0.01,0.15,0.2,0.3,30,0.074,0.921,-0.263,1.0,4,0.174
0.01,0.07,0.15,0.05,30,0.074,0.919,-0.263,0.947,19,0.102
0.01,0.15,0.2,0.05,30,0.074,0.921,-0.263,1.0,4,0.174
0.1,0.15,0.3,0.05,50,0.074,0.919,-0.098,1.0,5,0.303
0.1,0.15,0.3,0.3,30,0.073,0.892,-0.145,1.0,5,0.229
0.05,0.15,0.3,0.2,60,0.072,0.873,-0.099,1.0,5,0.297
0.05,0.15,0.3,0.2,50,0.072,0.88,-0.098,1.0,5,0.303
0.01,0.15,0.2,0.1,75,0.071,0.859,-0.285,1.0,4,0.164
0.01,0.15,0.2,0.05,75,0.071,0.859,-0.285,1.0,4,0.164
0.01,0.15,0.2,0.2,75,0.071,0.859,-0.285,1.0,4,0.164
0.01,0.07,0.15,0.1,75,0.071,0.868,-0.267,1.0,17,0.089
0.01,0.15,0.2,0.3,75,0.071,0.859,-0.285,1.0,4,0.164
0.01,0.07,0.2,0.1,75,0.071,0.868,-0.267,1.0,17,0.089
0.01,0.12,0.15,0.05,75,0.07,0.851,-0.285,1.0,5,0.129
0.01,0.12,0.2,0.3,75,0.07,0.851,-0.285,1.0,5,0.129
0.01,0.12,0.2,0.2,75,0.07,0.851,-0.285,1.0,5,0.129
0.01,0.12,0.15,0.1,75,0.07,0.851,-0.285,1.0,5,0.129
0.1,0.15,0.3,0.2,30,0.07,0.844,-0.122,1.0,5,0.229
0.01,0.12,0.15,0.2,75,0.07,0.851,-0.285,1.0,5,0.129
0.01,0.12,0.15,0.3,75,0.07,0.851,-0.285,1.0,5,0.129
0.01,0.12,0.2,0.05,75,0.07,0.851,-0.285,1.0,5,0.129
0.01,0.12,0.2,0.1,75,0.07,0.851,-0.285,1.0,5,0.129
0.01,0.15,0.3,0.3,50,0.069,0.834,-0.104,1.0,6,0.353
0.01,0.07,0.2,0.05,75,0.069,0.827,-0.276,1.0,17,0.089
0.01,0.07,0.15,0.05,75,0.069,0.827,-0.276,1.0,17,0.089
0.1,0.15,0.3,0.3,75,0.069,0.834,-0.146,1.0,5,0.201
0.05,0.15,0.3,0.1,50,0.068,0.811,-0.075,1.0,5,0.303
0.01,0.15,0.3,0.3,60,0.068,0.82,-0.104,1.0,6,0.348
0.1,0.15,0.3,0.1,30,0.067,0.795,-0.106,1.0,5,0.229
