Date,Open,High,Low,Close,Volume
2021-05-07,113.535,113.535,113.535,113.535,0.0
2021-05-10,112.93,112.93,112.545,112.545,66.0
2021-05-11,112.08,112.08,112.025,112.025,5.0
2021-05-12,111.33,111.33,111.33,111.33,0.0
2021-05-13,111.47,111.57,111.47,111.57,27.0
2021-05-14,111.725,111.725,111.725,111.725,0.0
2021-05-17,111.85,111.85,111.44,111.44,15.0
2021-05-18,111.42,111.42,111.42,111.42,0.0
2021-05-19,111.34,111.795,111.21,111.795,7326.0
2021-05-20,111.66,111.915,111.66,111.915,76.0
2021-05-21,111.78,111.875,111.76,111.875,77.0
2021-05-24,112.08,112.37,112.08,112.37,11.0
2021-05-25,113.07,113.07,113.07,113.07,0.0
2021-05-26,113.11,113.2,113.11,113.2,13.0
2021-05-27,112.63,112.63,112.365,112.365,10.0
2021-05-28,112.16,112.415,112.16,112.415,5.0
2021-06-01,112.36,113.055,112.36,113.055,18.0
2021-06-02,112.86,112.86,112.825,112.825,9.0
2021-06-03,112.475,112.475,112.475,112.475,0.0
2021-06-04,112.55,112.55,112.55,112.55,0.0
2021-06-07,112.76,112.76,112.35,112.585,157.0
2021-06-08,112.72,112.965,112.72,112.965,31.0
2021-06-09,113.51,113.51,113.51,113.51,0.0
2021-06-10,113.38,113.38,113.005,113.005,400.0
2021-06-11,113.01,113.02,112.97,112.97,3407.0
2021-06-14,113.2,113.2,113.025,113.025,2.0
2021-06-15,113.04,113.29,113.04,113.04,157.0
2021-06-16,112.99,113.03,112.985,112.985,113.0
2021-06-17,112.4,112.4,112.31,112.31,43.0
2021-06-18,112.73,112.815,112.73,112.815,9.0
2021-06-21,112.68,112.88,112.2,112.2,198.0
2021-06-22,111.995,111.995,111.995,111.995,0.0
2021-06-23,112.13,112.14,112.13,112.14,86.0
2021-06-24,112.02,112.61,112.02,112.53,294.0
2021-06-25,112.215,112.215,112.215,112.215,0.0
2021-06-28,112.12,112.56,112.12,112.56,81.0
2021-06-29,112.73,112.75,112.705,112.705,26.0
2021-06-30,112.8,112.8,112.8,112.8,0.0
2021-07-01,112.67,113.08,112.67,113.08,124.0
2021-07-02,113.205,113.205,113.205,113.205,0.0
2021-07-05,112.66,112.66,112.66,112.66,0.0
2021-07-06,112.6,113.36,112.6,113.36,508.0
2021-07-07,113.42,113.42,113.38,113.38,360.0
2021-07-08,113.7,113.94,113.7,113.94,2.0
2021-07-09,113.49,113.49,113.16,113.33,198.0
2021-07-12,112.74,113.32,112.74,113.03,195.0
2021-07-13,113.06,113.25,112.98,113.02,363.0
2021-07-14,112.59,113.1,112.59,113.1,476.0
2021-07-15,112.985,112.985,112.985,112.985,0.0
2021-07-16,113.18,113.76,113.18,113.72,2971.0
2021-07-19,114.25,114.76,114.25,114.76,201.0
2021-07-20,115.23,115.23,115.23,115.23,0.0
2021-07-21,115.14,115.14,114.725,114.725,390.0
2021-07-22,114.22,114.22,114.22,114.22,0.0
2021-07-23,114.14,114.14,114.14,114.14,0.0
2021-07-26,114.28,114.28,113.995,113.995,44.0
2021-07-27,113.915,113.915,113.915,113.915,0.0
2021-07-28,113.62,113.62,113.62,113.62,0.0
2021-07-29,113.675,113.675,113.675,113.675,0.0
2021-07-30,113.79,113.995,113.79,113.995,5.0
2021-08-02,114.0,114.605,114.0,114.605,1258.0
2021-08-03,114.405,114.405,114.405,114.405,0.0
2021-08-04,114.2,114.2,114.185,114.185,45.0
2021-08-05,114.16,114.16,114.16,114.16,0.0
2021-08-06,113.74,113.74,113.58,113.64,291.0
2021-08-09,113.65,113.65,113.65,113.65,0.0
2021-08-10,113.535,113.535,113.535,113.535,0.0
2021-08-11,113.425,113.425,113.425,113.425,0.0
2021-08-12,113.735,113.735,113.735,113.735,0.0
2021-08-13,113.96,114.145,113.96,114.145,2.0
2021-08-16,114.045,114.045,114.045,114.045,0.0
2021-08-17,114.46,114.46,114.195,114.195,1450.0
2021-08-18,114.39,114.39,114.145,114.145,13.0
2021-08-19,114.82,114.82,114.82,114.82,0.0
2021-08-20,115.22,115.22,115.22,115.22,0.0
2021-08-23,114.76,114.76,114.675,114.675,38.0
2021-08-24,114.79,114.79,114.79,114.79,0.0
2021-08-25,114.5,114.5,114.15,114.15,10.0
2021-08-26,114.185,114.185,114.185,114.185,0.0
2021-08-27,114.29,114.29,114.29,114.29,0.0
2021-08-31,114.51,114.51,113.995,113.995,108.0
2021-09-01,114.06,114.17,114.06,114.17,594.0
2021-09-02,114.09,114.09,114.09,114.09,0.0
2021-09-03,114.11,114.11,113.74,113.765,274.0
2021-09-06,113.995,113.995,113.995,113.995,0.0
2021-09-07,113.61,113.61,113.61,113.61,0.0
2021-09-08,113.775,113.775,113.775,113.775,0.0
2021-09-09,113.59,113.59,113.59,113.59,0.0
2021-09-10,113.325,113.325,113.325,113.325,0.0
2021-09-13,113.04,113.195,113.04,113.195,2.0
2021-09-14,113.41,113.41,113.41,113.41,0.0
2021-09-15,113.16,113.16,113.095,113.095,134.0
2021-09-16,113.075,113.075,113.075,113.075,0.0
2021-09-17,112.85,112.85,112.85,112.85,0.0
2021-09-20,113.51,113.695,113.51,113.695,134.0
2021-09-21,113.94,113.94,113.94,113.94,0.0
2021-09-22,114.14,114.14,114.095,114.095,3.0
2021-09-23,112.895,112.895,112.895,112.895,0.0
2021-09-24,112.75,112.79,112.75,112.79,8.0
2021-09-27,112.75,112.75,112.375,112.375,30.0
2021-09-28,112.87,113.32,112.87,113.32,200.0
2021-09-29,113.82,113.82,113.69,113.69,4.0
2021-09-30,112.8,112.8,112.63,112.63,25.0
2021-10-01,113.0,113.0,112.57,112.57,47.0
2021-10-04,112.35,112.35,112.27,112.335,382.0
2021-10-05,112.21,112.21,111.655,111.655,375.0
2021-10-06,111.43,111.58,111.43,111.58,189.0
2021-10-07,111.52,111.52,111.37,111.37,1.0
2021-10-08,111.11,111.11,111.11,111.11,0.0
2021-10-11,111.0,111.0,111.0,111.0,0.0
2021-10-12,110.815,110.815,110.815,110.815,0.0
2021-10-13,110.97,111.11,110.97,111.11,2.0
2021-10-14,110.87,111.44,110.87,111.44,13.0
2021-10-15,110.89,110.89,110.77,110.77,196.0
2021-10-18,110.93,111.05,110.93,111.05,382.0
2021-10-19,110.37,110.37,110.345,110.345,82.0
2021-10-20,110.31,110.31,110.31,110.31,0.0
2021-10-21,110.22,110.23,110.22,110.23,27.0
2021-10-22,110.555,110.555,110.555,110.555,0.0
2021-10-25,110.45,110.45,110.34,110.41,339.0
2021-10-26,110.25,110.25,110.15,110.15,5.0
2021-10-27,110.95,111.23,110.95,111.12,448.0
2021-10-28,110.68,111.025,110.68,111.025,37.0
2021-10-29,110.19,110.21,110.19,110.21,192.0
2021-11-01,110.485,110.485,110.485,110.485,0.0
2021-11-02,111.56,111.56,111.56,111.56,0.0
2021-11-03,111.91,111.91,111.34,111.34,7.0
2021-11-04,112.765,112.765,112.765,112.765,0.0
2021-11-05,113.28,113.535,113.28,113.535,89.0
2021-11-08,112.97,112.97,112.97,112.97,0.0
2021-11-09,113.17,113.675,113.17,113.675,1.0
2021-11-10,112.95,112.95,112.95,112.95,0.0
2021-11-11,113.045,113.045,113.045,113.045,0.0
2021-11-12,113.0,113.0,112.79,112.79,6.0
2021-11-15,112.94,112.94,112.17,112.17,2.0
2021-11-16,111.54,111.54,111.51,111.51,4.0
2021-11-17,110.645,110.645,110.645,110.645,0.0
2021-11-18,111.47,111.47,111.47,111.47,0.0
2021-11-19,111.695,111.695,111.695,111.695,0.0
