peak_date,peak_val,trough_date,trough_val,drawdown_abs,drawdown_pct
2020-01-06 00:00:00-05:00,8848.51953125,2020-01-07 00:00:00-05:00,8846.4501953125,2.0693359375,0.00023386239135166062
2020-01-09 00:00:00-05:00,8989.6298828125,2020-01-10 00:00:00-05:00,8966.6396484375,22.990234375,0.002557417232377454
2020-01-13 00:00:00-05:00,9070.650390625,2020-01-14 00:00:00-05:00,9033.419921875,37.23046875,0.004104498260508383
2020-01-17 00:00:00-05:00,9173.73046875,2020-01-21 00:00:00-05:00,9166.6298828125,7.1005859375,0.0007740129232800009
2020-01-23 00:00:00-05:00,9216.98046875,2020-01-27 00:00:00-05:00,8952.1796875,264.80078125,0.028729667177640455
2020-01-30 00:00:00-05:00,9136.08984375,2020-01-31 00:00:00-05:00,8991.509765625,144.580078125,0.015825159406012982
2020-02-06 00:00:00-05:00,9445.919921875,2020-02-07 00:00:00-05:00,9401.099609375,44.8203125,0.00474493885939097
2020-02-12 00:00:00-05:00,9613.2001953125,2020-02-13 00:00:00-05:00,9595.7001953125,17.5,0.001820413560983905
2020-02-19 00:00:00-05:00,9718.73046875,2020-02-25 00:00:00-05:00,8834.8701171875,883.8603515625,0.09094401315115183
2020-02-26 00:00:00-05:00,8873.759765625,2020-02-27 00:00:00-05:00,8436.669921875,437.08984375,0.049256443186933035
2020-03-02 00:00:00-05:00,8877.98046875,2020-03-03 00:00:00-05:00,8594.490234375,283.490234375,0.03193183803150614
2020-03-04 00:00:00-05:00,8949.2802734375,2020-03-09 00:00:00-04:00,7948.02978515625,1001.25048828125,0.11188055996559605
2020-03-10 00:00:00-04:00,8372.26953125,2020-03-12 00:00:00-04:00,7263.64990234375,1108.61962890625,0.13241566396880325
2020-03-13 00:00:00-04:00,7995.259765625,2020-03-16 00:00:00-04:00,7020.3798828125,974.8798828125,0.121932233772306
2020-03-17 00:00:00-04:00,7473.9501953125,2020-03-18 00:00:00-04:00,7175.18017578125,298.77001953125,0.03997484753358834
2020-03-19 00:00:00-04:00,7288.52001953125,2020-03-20 00:00:00-04:00,6994.2900390625,294.22998046875,0.040368961007213225
2020-03-24 00:00:00-04:00,7553.830078125,2020-03-25 00:00:00-04:00,7469.6201171875,84.2099609375,0.011147981893498254
2020-03-26 00:00:00-04:00,7897.1298828125,2020-03-27 00:00:00-04:00,7588.3701171875,308.759765625,0.03909771907094906
2020-03-30 00:00:00-04:00,7889.009765625,2020-04-01 00:00:00-04:00,7486.2900390625,402.7197265625,0.05104819724235629
2020-04-02 00:00:00-04:00,7635.66015625,2020-04-03 00:00:00-04:00,7528.10986328125,107.55029296875,0.014085264504696047
2020-04-06 00:00:00-04:00,8081.66015625,2020-04-07 00:00:00-04:00,8049.31005859375,32.35009765625,0.004002902501564837
2020-04-14 00:00:00-04:00,8692.16015625,2020-04-15 00:00:00-04:00,8591.9599609375,100.2001953125,0.011527651758746319
2020-04-17 00:00:00-04:00,8832.41015625,2020-04-21 00:00:00-04:00,8403.0,429.41015625,0.04861755156899505
2020-04-22 00:00:00-04:00,8664.6396484375,2020-04-23 00:00:00-04:00,8641.5,23.1396484375,0.002670584049236576
2020-04-27 00:00:00-04:00,8837.66015625,2020-04-28 00:00:00-04:00,8677.599609375,160.060546875,0.018111190523863386
2020-04-30 00:00:00-04:00,9000.509765625,2020-05-01 00:00:00-04:00,8718.1796875,282.330078125,0.031368231964291955
2020-05-11 00:00:00-04:00,9298.919921875,2020-05-13 00:00:00-04:00,9000.080078125,298.83984375,0.03213704884660874
2020-05-18 00:00:00-04:00,9331.9296875,2020-05-19 00:00:00-04:00,9298.5400390625,33.3896484375,0.0035780004303102506
2020-05-20 00:00:00-04:00,9485.01953125,2020-05-21 00:00:00-04:00,9377.990234375,107.029296875,0.011284035475348668
2020-05-22 00:00:00-04:00,9413.990234375,2020-05-26 00:00:00-04:00,9389.98046875,24.009765625,0.0025504345157836275
2020-05-27 00:00:00-04:00,9442.0498046875,2020-05-28 00:00:00-04:00,9416.7099609375,25.33984375,0.0026837227375585385
2020-06-03 00:00:00-04:00,9704.6904296875,2020-06-04 00:00:00-04:00,9629.66015625,75.0302734375,0.00773134124999761
2020-06-10 00:00:00-04:00,10094.259765625,2020-06-11 00:00:00-04:00,9588.48046875,505.779296875,0.0501056351449743
2020-06-18 00:00:00-04:00,10012.0498046875,2020-06-19 00:00:00-04:00,10008.6396484375,3.41015625,0.0003406052023835732
2020-06-23 00:00:00-04:00,10209.8203125,2020-06-24 00:00:00-04:00,10002.7001953125,207.1201171875,0.02028636262421979
2020-06-25 00:00:00-04:00,10101.830078125,2020-06-26 00:00:00-04:00,9849.3603515625,252.4697265625,0.024992474097263857
2020-07-06 00:00:00-04:00,10604.0595703125,2020-07-07 00:00:00-04:00,10524.009765625,80.0498046875,0.007548977272026108
2020-07-10 00:00:00-04:00,10836.330078125,2020-07-13 00:00:00-04:00,10602.2099609375,234.1201171875,0.021605111278412588
2020-07-15 00:00:00-04:00,10701.6796875,2020-07-16 00:00:00-04:00,10626.4599609375,75.2197265625,0.0070287776086551835
2020-07-20 00:00:00-04:00,10952.080078125,2020-07-21 00:00:00-04:00,10833.0703125,119.009765625,0.010866407547795661
2020-07-22 00:00:00-04:00,10870.75,2020-07-24 00:00:00-04:00,10483.1298828125,387.6201171875,0.03565716415035761
2020-07-27 00:00:00-04:00,10674.3798828125,2020-07-28 00:00:00-04:00,10532.5,141.8798828125,0.0132916276514526
2020-08-06 00:00:00-04:00,11267.080078125,2020-08-11 00:00:00-04:00,10876.080078125,391.0,0.03470286864820685
2020-08-13 00:00:00-04:00,11178.3701171875,2020-08-14 00:00:00-04:00,11164.4501953125,13.919921875,0.0012452550532028976
2020-08-18 00:00:00-04:00,11399.0302734375,2020-08-19 00:00:00-04:00,11318.6396484375,80.390625,0.007052409114776159
2020-08-26 00:00:00-04:00,11971.9404296875,2020-08-27 00:00:00-04:00,11926.16015625,45.7802734375,0.0038239643528442608
